major,minor,patch,linearized,count
0, 90, 47, 0.978485, 2
2015, 2, 28, 2015.594595, 1
1, 2, 32, 1.595238, 15
0, 1, 1033, 0.499758, 1
0, 5, 72, 0.749153, 7
1, 0, 369, 1.332133, 2
2015, 3, 23, 2015.662162, 1
0, 1, 40, 0.493976, 132
0, 7, 153, 0.799742, 3
2015, 4, 21, 2015.710692, 1
1, 0, 1438272012918, 1.333333, 1
69, 3, 0, 69.600000, 1
2014, 9, 2, 2014.826087, 1
12, 12, 0, 12.857143, 1
2014, 106, 17, 2014.981634, 1
1, 0, 887, 1.332833, 1
2, 0, 6, 2.272727, 553
1, 19, 9, 1.908333, 2
0, 91, 39, 0.978712, 1
1, 5, 14, 1.746032, 19
0, 8, 225, 0.818036, 1
0, 4, 227, 0.713929, 1
0, 16, 1, 0.890909, 127
0, 1, 1068, 0.499766, 1
0, 6, 54, 0.776892, 3
0, 12, 35, 0.866184, 4
0, 2, 94, 0.598326, 8
1, 201507271920, 1, 2.000000, 1
0, 8, 195, 0.818014, 1
12, 9, 62, 12.832898, 1
0, 0, 385, 0.332183, 2
1, 0, 1418328770462, 1.333333, 1
0, 0, 46245, 0.333324, 1
0, 1, 689, 0.499638, 1
1, 0, 1430966022906, 1.333333, 1
2014, 119, 3, 2014.983553, 1
1, 4, 52, 1.712766, 2
0, 3, 20150805, 0.666667, 1
1, 0, 412, 1.332258, 1
0, 1, 179, 0.498615, 7
0, 7, 60, 0.799353, 5
0, 13, 19, 0.874251, 3
0, 51, 6, 0.962791, 1
6, 3, 0, 6.600000, 49
2, 4, 11, 2.707865, 14
0, 0, 1368041573450, 0.333333, 1
1, 1, 51, 1.495238, 8
10, 0, 4, 10.250000, 3
0, 1, 2014060800, 0.500000, 2
1, 22, 7, 1.919283, 1
1, 0, 1063, 1.332916, 1
0, 2, 59, 0.597360, 28
3, 8, 24, 3.816901, 2
0, 8, 104, 0.817869, 2
0, 0, 486, 0.332421, 2
12, 9, 2316, 12.833321, 1
0, 1, 732, 0.499659, 1
1, 0, 1426552140033, 1.333333, 1
0, 92, 20, 0.978927, 1
2015, 6, 15, 2015.774834, 1
1, 4, 91, 1.713405, 1
0, 66, 37, 0.970993, 1
1, 0, 59, 1.325967, 30
2, 35, 4, 2.946903, 2
0, 23, 65, 0.922989, 1
1, 10, 22, 1.845161, 2
0, 3, 35, 0.663636, 58
7, 8, 3, 7.811321, 2
0, 9, 14, 0.831579, 147
2014, 264, 700, 2014.992509, 1
3, 1, 19, 3.487805, 7
0, 63, 5, 0.969565, 1
3, 23, 4, 3.922078, 1
2014, 104, 22, 2014.981294, 1
1, 0, 1427425071827, 1.333333, 1
11, 11, 1, 11.850000, 1
5, 2, 19, 5.592233, 1
1, 27, 3, 1.932432, 5
4, 11, 4, 4.853659, 1
1, 0, 1090, 1.332926, 1
0, 18, 6, 0.903614, 15
2014, 260, 2115, 2014.992395, 1
0, 24, 11, 0.925501, 1
0, 10, 68, 0.845815, 1
0, 0, 379, 0.332165, 2
3, 0, 67, 3.326829, 1
0, 1, 871, 0.499713, 1
31000, 0, 2, 31000.200000, 1
0, 82, 0, 0.976190, 2
6, 24, 17, 6.925636, 1
0, 0, 460941234, 0.333333, 1
1, 0, 70, 1.327103, 21
0, 1, 377, 0.499339, 3
0, 3, 206, 0.666132, 2
1, 56, 0, 1.965517, 1
0, 9, 169, 0.833171, 1
4, 22, 1, 4.917808, 1
0, 5, 155, 0.749601, 1
2014, 264, 2230, 2014.992509, 1
2, 2, 0, 2.500000, 1887
1, 7, 8, 1.795918, 65
1, 3, 88, 1.665428, 1
0, 30, 3, 0.938650, 8
0, 4, 48, 0.712644, 15
13, 12, 32, 13.866142, 1
2014, 259, 1945, 2014.992366, 1
0, 10, 33, 0.845475, 14
0, 0, 208, 0.331210, 4
0, 1, 898, 0.499722, 1
1, 0, 1420428700325, 1.333333, 1
0, 0, 734, 0.332729, 1
1, 0, 237, 1.331469, 1
0, 1, 388, 0.499358, 1
1, 8, 29, 1.817109, 2
0, 9, 196, 0.833193, 1
0, 8, 122, 0.817915, 1
0, 5, 62, 0.749020, 9
0, 11, 21, 0.856250, 6
0, 49, 4, 0.961290, 2
1, 0, 30000096, 1.333333, 1
12, 8, 50, 12.817544, 1
2014, 7, 27, 2014.798611, 1
2014, 262, 245, 2014.992453, 1
1, 0, 2015090202, 1.333333, 2
1, 1, 322, 1.499227, 1
2, 6, 5, 2.770492, 34
5, 0, 6, 5.272727, 41
14, 1, 5, 14.461538, 1
1, 25, 4, 1.927711, 4
1, 3, 61, 1.664894, 3
2014, 265, 1700, 2014.992537, 1
1, 90, 495, 1.978494, 1
0, 4, 157, 0.713771, 1
0, 0, 53, 0.325153, 150
3, 6, 22, 3.775701, 1
2014, 41738, 0, 2014.999952, 1
21, 8, 0, 21.800000, 1
0, 1, 3117, 0.499920, 1
1, 0, 1439599666098, 1.333333, 1
0, 3, 233, 0.666193, 1
0, 0, 563, 0.332546, 1
0, 90, 22, 0.978475, 9
2, 25, 2, 2.927273, 1
43, 3, 3, 43.642857, 1
1, 2, 57, 1.597270, 5
0, 5, 65, 0.749064, 8
1, 0, 270, 1.331695, 2
0, 1, 33, 0.492754, 219
0, 7, 174, 0.799772, 2
2015, 4, 30, 2015.711712, 1
1, 0, 1422566407606, 1.333333, 1
0, 61, 7, 0.968641, 1
3, 21, 2, 3.914894, 4
2014, 106, 24, 2014.981638, 1
2, 0, 25, 2.316456, 31
1, 0, 1440565079656, 1.333333, 1
5, 4, 21, 5.710692, 1
0, 91, 44, 0.978714, 1
1, 5, 1, 1.727273, 928
4, 9, 6, 4.829787, 4
1, 1, 161, 1.498462, 1
0, 16, 8, 0.893617, 24
13, 0, 8, 13.285714, 1
0, 1, 1061, 0.499765, 1
0, 6, 9, 0.773196, 325
9, 9, 2, 9.826087, 2
1, 201509050004, 1, 2.000000, 1
0, 12, 42, 0.866261, 2
0, 8, 250, 0.818051, 1
1, 0, 1426994426354, 1.333333, 1
0, 0, 392, 0.332203, 2
0, 0, 46252, 0.333324, 1
0, 1, 586, 0.499574, 1
2014, 119, 20, 2014.983594, 1
6, 44, 0, 6.956522, 1
0, 0, 918, 0.332850, 1
1, 0, 405, 1.332240, 1
0, 1, 76, 0.496774, 33
0, 7, 53, 0.799270, 4
0, 13, 36, 0.874587, 1
0, 3, 413, 0.666399, 1
3, 17, 7, 3.898876, 1
1, 0, 1437108752665, 1.333333, 1
6, 21, 8, 6.915966, 1
2, 4, 2, 2.692308, 236
5, 14, 1, 5.877551, 2
0, 1, 204, 0.498783, 7
1, 1, 10, 1.478261, 282
10, 0, 15, 10.306122, 1
0, 1, 1088, 0.499771, 1
3, 10, 51, 3.845706, 1
0, 28, 5, 0.934884, 2
2014, 262, 2315, 2014.992453, 1
1, 0, 1437534027438, 1.333333, 1
0, 2, 50, 0.596899, 39
9, 5, 7, 9.742857, 1
3, 8, 17, 3.816425, 2
0, 8, 31, 0.817175, 21
2, 7, 9005, 2.799996, 1
0, 0, 493, 0.332434, 3
0, 1, 725, 0.499656, 1
5, 9, 41, 5.832685, 3
6, 24, 6, 6.925234, 1
20140725, 0, 4, 20140725.250000, 1
0, 92, 3, 0.978858, 3
2014, 115, 7, 2014.983019, 1
1, 4, 80, 1.713287, 1
0, 66, 60, 0.971001, 1
0, 0, 1003, 0.332891, 1
0, 5, 271, 0.749771, 1
1, 0, 48, 1.324324, 47
2014, 263, 2330, 2014.992481, 1
0, 1, 215, 0.498845, 6
0, 3, 56, 0.664740, 12
0, 9, 23, 0.832215, 44
1371, 1288, 28357, 1371.998451, 1
0, 63, 10, 0.969620, 1
1, 0, 20140523, 1.333333, 1
2014, 104, 1, 2014.981191, 1
2, 8, 7, 2.814433, 8
5, 2, 4, 5.571429, 21
1, 1, 407, 1.499388, 1
1, 201506221736, 1, 2.000000, 1
10, 4, 0, 10.666667, 5
0, 127, 0, 0.984496, 1
0, 24, 2, 0.924528, 22
3, 14, 5, 3.880342, 3
1, 90, 194, 1.978492, 1
5, 3, 33, 5.663462, 1
1, 0, 1441335194757, 1.333333, 1
0, 0, 322, 0.331959, 2
0, 1, 880, 0.499716, 1
2014, 265, 445, 2014.992537, 1
1, 0, 95, 1.328720, 17
0, 23, 29, 0.922886, 2
0, 1, 370, 0.499327, 2
2, 39, 0, 2.951220, 4
0, 3, 199, 0.666113, 2
1, 0, 6001, 1.333259, 1
0, 5, 172, 0.749640, 1
0, 59, 1, 0.967391, 1
3, 19, 0, 3.904762, 10
1, 0, 473, 1.332396, 1
2, 2, 31, 2.595092, 4
2, 8, 1414102760360, 2.818182, 1
5, 6, 23, 5.775785, 2
1, 7, 7, 1.795455, 72
4, 15, 0, 4.882353, 1
0, 30, 10, 0.939086, 1
0, 8, 297, 0.818071, 1
0, 4, 15, 0.709402, 161
3, 10, 8, 3.843750, 1
0, 10, 40, 0.845588, 12
0, 0, 167, 0.330693, 8
0, 99, 207, 0.980390, 1
0, 1, 923, 0.499730, 1
2014, 105, 48, 2014.981475, 1
0, 20130410, 0, 1.000000, 1
0, 8, 807, 0.818141, 1
26, 0, 3, 26.230769, 2
144, 5, 1, 144.727273, 1
1, 0, 250, 1.331565, 2
2014, 265, 845, 2014.992537, 1
0, 1, 413, 0.499397, 2
1, 6, 79, 1.777166, 2
1, 8, 42, 1.817427, 1
0, 98, 2, 0.980100, 1
1, 0, 1416472259783, 1.333333, 1
2014, 265, 1630, 2014.992537, 1
0, 5, 55, 0.748899, 12
0, 11, 34, 0.856574, 2
1, 0, 1441412679951, 1.333333, 1
1, 0, 30000121, 1.333333, 1
0, 39, 4, 0.952000, 1
1, 90, 294, 1.978493, 1
2014, 7, 12, 2014.797101, 1
2014, 262, 515, 2014.992453, 1
2, 6, 12, 2.774194, 7
1, 0, 1441918350696, 1.333333, 1
5, 0, 15, 5.306122, 2
1, 3, 4, 1.647059, 621
4, 3, 7, 4.653846, 8
1, 0, 30000130, 1.333333, 1
0, 4, 148, 0.713740, 1
0, 26, 7, 0.930502, 2
22, 15, 0, 22.882353, 1
0, 0, 60, 0.326087, 107
9, 7, 1, 9.785714, 3
0, 1, 3110, 0.499920, 1
6, 24, 13, 6.925558, 1
1, 0, 1430886219916, 1.333333, 1
0, 0, 570, 0.332555, 2
1, 0, 1428643077175, 1.333333, 1
0, 1, 568, 0.499561, 1
0, 0, 2015052601, 0.333333, 1
6, 42, 3, 6.955157, 1
0, 0, 4580, 0.333236, 1
1, 2, 50, 1.596899, 6
0, 5, 90, 0.749319, 3
1, 0, 263, 1.331652, 2
2015, 3, 16, 2015.660377, 1
0, 1, 58, 0.495798, 64
0, 7, 167, 0.799763, 2
2015, 4, 7, 2015.704918, 1
0, 3, 271, 0.666259, 1
0, 61, 8, 0.968652, 1
0, 35, 11, 0.947154, 1
2014, 106, 15, 2014.981632, 1
2, 0, 16, 2.307692, 68
1, 0, 1433303241022, 1.333333, 1
2, 10, 1, 2.837838, 50
5, 4, 2, 5.692308, 30
1, 3, 153, 1.665948, 1
1, 5, 24, 1.747573, 5
1, 0, 30000297, 1.333333, 1
13, 0, 1, 13.142857, 6
0, 1, 1086, 0.499770, 1
0, 6, 0, 0.750000, 4518
0, 12, 49, 0.866317, 2
3, 2, 18, 3.591837, 3
0, 8, 241, 0.818046, 1
8, 0, 14, 8.304348, 1
0, 0, 415, 0.332266, 2
0, 0, 46259, 0.333324, 1
0, 1, 579, 0.499569, 1
2014, 119, 29, 2014.983598, 1
0, 8, 751, 0.818138, 1
1, 1, 126, 1.498039, 1
6, 54, 8, 6.964789, 1
1, 201507250903, 1, 2.000000, 1
1, 0, 418, 1.332273, 1
0, 0, 620, 0.332618, 1
0, 1, 20131102, 0.500000, 1
0, 1, 69, 0.496454, 42
0, 7, 74, 0.799472, 5
1, 201508170003, 1, 2.000000, 1
6, 21, 1, 6.914286, 2
2, 4, 29, 2.711628, 1
0, 1, 20130723, 0.500000, 1
28, 0, 1, 28.142857, 1
17, 36, 0, 17.947368, 1
1, 1, 5, 1.461538, 1333
1, 0, 1430868599211, 1.333333, 1
4, 13, 2, 4.870968, 1
1, 11, 14, 1.855856, 3
0, 1, 611127, 0.500000, 1
2014, 261, 1915, 2014.992424, 1
0, 2, 13, 0.589041, 619
1, 0, 1441956083473, 1.333333, 1
3, 8, 10, 3.815385, 5
0, 8, 22, 0.816794, 50
0, 0, 500, 0.332447, 2
0, 1, 750, 0.499667, 1
5, 9, 32, 5.832512, 1
0, 1, 801, 0.499688, 1
0, 92, 10, 0.978910, 2
2014, 115, 16, 2014.983035, 1
16, 0, 16, 16.307692, 1
0, 66, 55, 0.971000, 1
0, 5, 256, 0.749758, 1
1, 0, 457, 1.332364, 1
0, 1, 224, 0.498891, 6
0, 3, 49, 0.664474, 19
0, 9, 32, 0.832512, 23
0, 6, 20130728, 0.777778, 1
0, 0, 2015082516, 0.333333, 1
0, 37, 6, 0.949686, 1
47, 68, 1, 47.971564, 1
2, 8, 14, 2.816092, 3
5, 2, 13, 5.589041, 7
1, 0, 2015051213, 1.333333, 1
1, 13, 6, 1.873016, 17
1, 0, 1104, 1.332931, 1
4, 1, 5, 4.461538, 54
3, 4, 29, 3.711628, 1
0, 10, 86, 0.845884, 1
0, 0, 329, 0.331988, 1
2, 17, 2, 2.897436, 6
0, 1, 777, 0.499679, 1
2014, 262, 1045, 2014.992453, 1
1, 20, 10, 1.912409, 1
29, 0, 5, 29.263158, 1
2014, 263, 45, 2014.992480, 1
7, 6, 13, 7.774436, 1
1, 0, 84, 1.328125, 19
0, 23, 18, 0.922780, 2
0, 1, 267, 0.499069, 3
0, 3, 220, 0.666165, 1
4, 40, 0, 4.952381, 1
0, 5, 165, 0.749625, 1
4, 44, 0, 4.956522, 1
2014, 264, 2200, 2014.992509, 1
2, 2, 22, 2.593220, 11
2, 12, 3, 2.863014, 9
5, 6, 0, 5.750000, 33
0, 7, 880, 0.799955, 1
1, 7, 30, 1.798742, 2
1, 80, 11, 1.975859, 1
0, 8, 288, 0.818068, 1
0, 4, 6, 0.703704, 1099
3, 10, 1, 3.837838, 28
0, 10, 51, 0.845706, 2
0, 0, 174, 0.330798, 7
3, 0, 16, 3.307692, 27
0, 99, 196, 0.980390, 1
0, 0, 2015081410, 0.333333, 1
0, 1, 916, 0.499728, 1
2014, 105, 41, 2014.981474, 1
26, 0, 10, 26.294118, 1
0, 0, 807, 0.332784, 1
12, 9, 2230, 12.833321, 1
1, 0, 243, 1.331514, 2
0, 1, 406, 0.499387, 2
1, 1, 377, 1.499339, 1
1, 6, 64, 1.777027, 1
1, 8, 51, 1.817556, 1
1, 0, 913, 1.332847, 1
0, 5, 200, 0.749690, 1
4, 2, 560, 4.599715, 1
0, 3, 228, 0.666183, 1
12, 8, 32, 12.817204, 1
0, 54, 11, 0.964817, 1
6, 23, 3, 6.921875, 1
2, 6, 19, 2.775401, 2
2014, 260, 30, 2014.992394, 1
1, 2, 201503121347, 1.600000, 1
0, 1, 972, 0.499743, 1
1, 3, 11, 1.657895, 89
4, 3, 12, 4.658537, 4
1, 0, 30000155, 1.333333, 1
0, 4, 99, 0.713475, 3
0, 26, 14, 0.930736, 2
0, 0, 3, 0.230769, 33179
9, 7, 8, 9.795918, 1
3, 6, 4, 3.769231, 32
2014, 265, 1000, 2014.992537, 1
0, 8, 835, 0.818142, 1
8, 4, 0, 8.666667, 11
2014, 101, 60, 2014.980763, 1
0, 3, 236, 0.666199, 1
0, 0, 513, 0.332469, 2
1, 0, 1433041078046, 1.333333, 1
5, 5, 51, 5.748815, 1
0, 1, 561, 0.499556, 1
1, 0, 1435182506845, 1.333333, 1
1, 0, 1417568347348, 1.333333, 1
1, 0, 1438256584478, 1.333333, 1
0, 0, 4587, 0.333236, 1
1, 2, 75, 1.597911, 4
1, 0, 2014090800, 1.333333, 1
0, 5, 83, 0.749263, 7
1, 0, 284, 1.331776, 1
0, 1, 51, 0.495238, 100
0, 3, 260, 0.666242, 1
14, 16, 13, 14.893993, 1
0, 1, 572, 0.499564, 1
0, 35, 0, 0.945946, 27
2014, 106, 54, 2014.981645, 1
2, 10, 8, 2.843750, 2
5, 4, 11, 5.707865, 1
1, 5, 19, 1.746988, 9
1, 0, 30000294, 1.333333, 1
1, 15, 0, 1.882353, 82
1, 1, 179, 1.498615, 1
4, 7, 3, 4.791667, 12
0, 1, 1079, 0.499769, 1
0, 6, 27, 0.776062, 19
0, 99, 14, 0.980368, 1
0, 50, 25, 0.962211, 1
0, 8, 232, 0.818040, 1
12, 9, 17, 12.831858, 1
2, 19, 0, 2.904762, 14
2014, 259, 2115, 2014.992366, 1
8, 0, 5, 8.263158, 7
0, 0, 614, 0.332611, 2
1, 0, 30000229, 1.333333, 1
0, 1, 604, 0.499587, 1
0, 66, 84, 0.971005, 1
2015, 9, 12, 2015.831325, 1
0, 21, 16, 0.916279, 1
1, 0, 443, 1.332333, 1
0, 1, 94, 0.497382, 26
0, 7, 67, 0.799419, 5
1, 0, 1428661287722, 1.333333, 1
4, 34, 2, 4.945205, 1
1, 201509090005, 1, 2.000000, 1
1, 0, 1436307882172, 1.333333, 1
1, 0, 20140316, 1.333333, 1
0, 1, 2014021200, 0.500000, 1
2, 4, 20, 2.710526, 5
1, 10, 7, 1.843478, 25
1, 1, 28, 1.491525, 20
1, 11, 5, 1.854167, 76
0, 2, 4, 0.571429, 5127
3, 8, 3, 3.811321, 23
0, 8, 13, 0.815951, 126
0, 0, 507, 0.332459, 3
1, 0, 1432871372736, 1.333333, 1
0, 1, 743, 0.499664, 1
5, 9, 27, 5.832370, 2
1, 18, 19, 1.904328, 1
2015, 8, 6, 2015.813953, 2
0, 66, 14, 0.970962, 1
0, 5, 281, 0.749779, 1
1, 0, 454, 1.332357, 1
4, 0, 48, 4.324324, 1
0, 1, 249, 0.499002, 3
2014, 11, 1, 2014.850000, 1
0, 3, 78, 0.665272, 7
19, 7, 0, 19.777778, 1
0, 9, 41, 0.832685, 15
1, 40, 2, 1.952941, 2
1, 0, 964, 1.332873, 1
0, 1, 753, 0.499669, 1
2014, 104, 51, 2014.981302, 1
1, 1, 218, 1.498861, 1
2, 8, 17, 2.816425, 3
1, 0, 1436935934975, 1.333333, 1
1, 13, 9, 1.873563, 10
4, 1, 14, 4.483871, 4
13, 8, 0, 13.800000, 2
0, 101, 1, 0.980645, 1
0, 14, 1, 0.877551, 241
0, 1, 6109, 0.499959, 1
3, 4, 6, 3.703704, 19
0, 2, 20130729, 0.600000, 2
0, 0, 336, 0.332016, 2
8, 2, 2, 8.555556, 5
0, 1, 770, 0.499676, 1
1, 20, 3, 1.911504, 2
95, 0, 0, 95.000000, 2
0, 1, 498, 0.499499, 1
1, 0, 109, 1.329305, 7
0, 23, 11, 0.922619, 5
0, 1, 260, 0.499044, 4
0, 3, 213, 0.666149, 2
0, 9, 68, 0.832936, 9
0, 5, 190, 0.749674, 1
1, 0, 1425008750824, 1.333333, 1
0, 33, 2, 0.943662, 13
0, 72, 9, 0.973269, 1
6, 29, 0, 6.935484, 1
69, 0, 6, 69.272727, 1
1, 0, 1439537758310, 1.333333, 1
5, 6, 9, 5.773196, 5
1, 7, 21, 1.798246, 8
1, 9, 2, 1.826087, 193
4, 5, 1, 4.727273, 49
2015, 8, 13, 2015.815951, 1
0, 4, 29, 0.711628, 42
13, 12, 31, 13.866126, 1
0, 10, 58, 0.845758, 1
0, 0, 181, 0.330896, 6
3, 0, 25, 3.316456, 8
2014, 12, 19, 2014.865815, 1
0, 1, 941, 0.499735, 1
2014, 105, 38, 2014.981473, 1
2014, 262, 1145, 2014.992453, 1
1, 1, 399, 1.499376, 1
11, 4, 4, 11.700000, 2
1, 16, 14, 1.894040, 2
1, 0, 136, 1.330097, 3
16, 2, 0, 16.500000, 3
0, 1, 431, 0.499422, 1
1, 6, 89, 1.777234, 2
1, 8, 56, 1.817610, 1
0, 5, 193, 0.749679, 1
3, 7, 49, 3.799213, 1
1, 0, 1428587269834, 1.333333, 1
1, 0, 30000015, 1.333333, 1
1, 0, 30000307, 1.333333, 1
2015, 2, 4, 2015.571429, 1
0, 45, 5, 0.958084, 2
1, 1, 303, 1.499179, 1
2, 6, 26, 2.776000, 1
5, 0, 61, 5.326203, 2
2014, 260, 2130, 2014.992395, 1
1, 3, 18, 1.661017, 46
1, 0, 30000144, 1.333333, 1
0, 4, 122, 0.713626, 2
13, 6, 7, 13.772152, 1
2014, 260, 515, 2014.992395, 1
66, 0, 0, 66.000000, 2
3, 6, 13, 3.774436, 3
0, 99, 184, 0.980390, 1
0, 1, 968, 0.499742, 1
12, 5, 15, 12.746269, 2
2014, 264, 1845, 2014.992509, 1
1, 0, 1422871658627, 1.333333, 1
0, 0, 520, 0.332481, 2
0, 1, 458, 0.499456, 1
0, 64, 0, 0.969697, 8
1, 8, 87, 1.817810, 1
1, 2, 68, 1.597701, 4
4, 0, 40, 4.322581, 1
0, 5, 100, 0.749386, 2
1, 0, 277, 1.331737, 2
2015, 3, 29, 2015.663043, 1
0, 7, 181, 0.799781, 1
1, 42, 0, 1.954545, 2
2014, 264, 330, 2014.992509, 1
25, 65, 0, 25.970149, 1
0, 1, 521, 0.499522, 1
2, 52, 0, 2.962963, 1
1, 0, 1433819395738, 1.333333, 1
0, 4, 199, 0.713879, 1
1, 1, 138, 1.498208, 2
4, 7, 8, 4.795918, 4
0, 0, 111, 0.329377, 24
0, 6, 18, 0.775281, 68
0, 99, 7, 0.980349, 1
0, 12, 7, 0.864662, 73
3, 2, 0, 3.500000, 689
3, 0, 1388, 3.333013, 1
6, 2, 18, 6.591837, 1
8, 0, 28, 8.318182, 1
0, 0, 621, 0.332619, 1
0, 0, 46209, 0.333324, 1
1, 22, 1, 1.917808, 7
1, 24, 16, 1.925620, 1
0, 21, 9, 0.916031, 6
1, 0, 432, 1.332308, 1
0, 1, 87, 0.497175, 19
0, 7, 88, 0.799555, 4
0, 145, 0, 0.986395, 1
6, 31, 2, 6.940299, 1
0, 7, 508, 0.799922, 1
1, 0, 30000231, 1.333333, 1
1, 1, 23, 1.489796, 45
0, 16, 66, 0.894574, 1
2014, 117, 7, 2014.983302, 1
7, 3, 2, 7.636364, 9
0, 2, 31, 0.595092, 112
0, 8, 4, 0.812500, 626
6, 4, 10, 6.707317, 1
0, 0, 450, 0.332349, 2
2, 1, 15, 2.484848, 29
11, 2, 2, 11.555556, 3
2014, 115, 31, 2014.983042, 1
2014, 265, 730, 2014.992537, 1
1, 18, 12, 1.904110, 2
1, 0, 1423108538551, 1.333333, 1
1, 0, 1430800111347, 1.333333, 1
0, 66, 25, 0.970983, 1
0, 5, 274, 0.749773, 1
3, 99, 4, 3.980328, 1
0, 1, 242, 0.498973, 4
9, 8, 18, 9.816514, 1
0, 3, 71, 0.665138, 10
0, 9, 50, 0.832797, 12
2014, 263, 1745, 2014.992481, 1
2014, 104, 42, 2014.981300, 1
0, 43, 3, 0.956140, 3
2, 8, 24, 2.816901, 3
1, 1, 112, 1.497797, 1
0, 0, 294, 0.331828, 1
1, 55, 1, 1.965116, 1
2014, 265, 745, 2014.992537, 1
1, 0, 1421886812487, 1.333333, 1
0, 14, 8, 0.880952, 20
3, 4, 15, 3.709402, 4
0, 0, 295, 0.331834, 1
0, 1, 499, 0.499500, 1
2014, 10, 18, 2014.844961, 1
0, 0, 46203, 0.333324, 1
0, 1, 795, 0.499686, 1
2, 14, 1109, 2.882340, 1
15, 3, 3, 15.642857, 1
0, 0, 805, 0.332782, 1
0, 9, 154, 0.833155, 1
1, 0, 122, 1.329730, 3
9, 10, 7, 9.843478, 1
0, 23, 0, 0.920000, 90
0, 1, 285, 0.499127, 5
0, 29, 23, 0.937343, 1
0, 3, 226, 0.666179, 1
24, 0, 0, 24.000000, 2
2015, 2, 23, 2015.593496, 1
0, 9, 77, 0.832981, 7
0, 5, 183, 0.749662, 1
0, 7, 384, 0.799896, 1
2014, 265, 1500, 2014.992537, 1
2015, 3, 30, 2015.663158, 1
1, 9, 13, 1.831461, 15
6, 57, 3, 6.966443, 1
4, 5, 10, 4.744681, 2
1, 0, 1432859273307, 1.333333, 1
0, 4, 20, 0.710526, 81
0, 10, 5, 0.842697, 242
0, 0, 188, 0.330986, 5
3, 0, 2, 3.200000, 819
2014, 12, 10, 2014.865169, 1
0, 1, 934, 0.499733, 1
2014, 105, 31, 2014.981471, 1
2, 1, 38, 2.493671, 1
2010, 9, 15, 2010.831683, 1
17, 11, 0, 17.846154, 1
1, 16, 7, 1.893491, 9
1, 0, 129, 1.329923, 2
0, 1, 440, 0.499434, 1
1, 6, 82, 1.777188, 2
241, 4, 10, 241.707317, 1
0, 3, 137, 0.665865, 2
1, 0, 1428047795854, 1.333333, 1
0, 5, 218, 0.749716, 1
1, 0, 30000004, 1.333333, 1
1, 0, 1429244990940, 1.333333, 1
0, 1, 975, 0.499744, 1
1, 3, 25, 1.662500, 15
2014, 259, 1745, 2014.992366, 1
1, 0, 30000169, 1.333333, 1
0, 4, 113, 0.713574, 3
7, 1, 4, 7.454545, 8
0, 0, 17, 0.309091, 1726
1, 0, 1420676105518, 1.333333, 1
0, 1, 2015081811, 0.500000, 1
0, 90, 504, 0.978494, 1
6, 6, 12, 6.774194, 1
2014, 8, 23, 2014.816850, 1
2, 25, 10, 2.928144, 1
2, 3, 13, 2.659091, 16
11, 0, 0, 11.000000, 23
1, 28, 2, 1.934426, 2
0, 1, 451, 0.499448, 1
0, 0, 4601, 0.333237, 2
1, 2, 93, 1.598309, 2
4, 6, 61, 4.776991, 1
27, 6, 0, 27.750000, 1
1, 0, 290, 1.331808, 1
1, 0, 1435633331214, 1.333333, 1
2014, 258, 2145, 2014.992337, 1
1, 729, 121805, 1.997268, 1
2014, 106, 36, 2014.981643, 1
0, 41, 1, 0.953846, 9
3, 33, 0, 3.942857, 4
0, 7, 712, 0.799944, 1
2014, 258, 2000, 2014.992337, 1
1, 0, 1442883179482, 1.333333, 1
2014, 105, 32, 2014.981471, 1
1, 0, 30000308, 1.333333, 1
0, 4, 222, 0.713921, 2
1, 1, 133, 1.498141, 1
0, 0, 118, 0.329609, 17
4, 29, 0, 4.935484, 1
1, 0, 1461, 1.333029, 1
7, 5, 1, 7.727273, 6
0, 12, 14, 0.865546, 23
3, 2, 9, 3.584906, 22
3, 24, 8, 3.925373, 1
0, 0, 11000002, 0.333333, 1
8, 0, 19, 8.311475, 1
2, 29, 1, 2.936170, 4
0, 0, 46216, 0.333324, 1
0, 1, 622, 0.499599, 2
0, 8, 660, 0.818132, 1
2015, 9, 1, 2015.823529, 1
0, 21, 2, 0.914894, 36
1, 0, 329, 1.331988, 2
0, 1, 96, 0.497436, 37
0, 7, 81, 0.799517, 5
1, 0, 1440057625052, 1.333333, 1
0, 0, 2015073116, 0.333333, 1
2014, 262, 915, 2014.992453, 1
1, 0, 347, 1.332057, 2
99, 999, 99999, 99.998004, 2
1, 0, 1023, 1.332899, 1
22, 30, 0, 22.937500, 1
2014, 114, 11, 2014.982883, 1
1, 0, 1436426760104, 1.333333, 1
1, 10, 10, 1.844156, 12
1, 1, 224, 1.498891, 1
1, 1, 238, 1.498956, 1
1, 0, 20140902, 1.333333, 1
0, 2, 22, 0.593220, 218
0, 8, 59, 0.817638, 6
69, 2, 6, 69.578947, 1
0, 10, 214, 0.846044, 1
0, 0, 457, 0.332364, 2
2, 1, 4, 2.454545, 464
0, 1, 649, 0.499616, 1
5, 9, 5, 5.829268, 3
1, 18, 5, 1.903448, 3
14, 2, 11, 14.587302, 1
0, 3, 23, 0.662162, 115
1, 4, 12, 1.708333, 39
0, 66, 16, 0.970968, 1
0, 5, 299, 0.749792, 1
0, 72, 1, 0.973094, 1
0, 1, 139, 0.498221, 9
0, 3, 92, 0.665480, 10
0, 9, 59, 0.832877, 9
2015, 6, 16, 2015.775000, 1
